sub,trial,size,shortest,startlab,endlab,startconf,endconf,success,tries,score,steps,roundstart,starttime,firsttime,time
8171,7,3,4,63,22,|21|3||,|13||2|,0,1,12,4,149578,149634,6572,11982
8171,8,3,4,63,46,|21|3||,||13|2|,1,1,15,4,163294,163351,12616,16712
8171,9,3,5,63,11,|21|3||,|123|||,1,1,18,5,180968,181010,4784,12725
8171,10,3,5,63,21,|21|3||,|132|||,0,1,18,5,194504,194561,7235,14571
8171,11,3,5,63,43,|21|3||,|32|1||,0,1,18,5,209426,209483,14435,32281
8171,12,3,5,63,45,|21|3||,|3|1|2|,0,1,18,5,242755,242811,12325,20126
8078,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,59004,59183,6238,7589
8078,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,68888,69057,7291,8572
8078,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,78968,79138,4324,6490
8078,4,3,3,63,54,|21|3||,|2|13||,0,1,9,3,86472,86640,3195,9516
8078,5,3,4,63,13,|21|3||,|12|3||,1,1,12,4,96576,96747,4602,9179
8078,6,3,4,63,44,|21|3||,|3|12||,1,1,15,4,107344,107516,6441,9594
8078,7,3,4,63,22,|21|3||,|13||2|,1,1,18,4,117904,118074,5267,8212
8078,8,3,4,63,46,|21|3||,||13|2|,1,1,21,4,127368,127537,27788,30531
8078,9,3,5,63,11,|21|3||,|123|||,1,1,24,5,158943,159114,17955,23908
8078,10,3,5,63,21,|21|3||,|132|||,1,1,27,5,183967,184137,12109,16349
8078,11,3,5,63,43,|21|3||,|32|1||,1,1,30,5,201167,201337,26827,30805
8078,12,3,5,63,45,|21|3||,|3|1|2|,0,1,30,5,232655,232826,18715,27819
8141,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,52357,52535,3673,4704
8141,2,3,2,63,55,|21|3||,|2|1|3|,0,1,3,2,59050,59223,2176,3120
8141,3,3,3,63,53,|21|3||,|23|1||,1,1,6,3,62675,62845,5627,7315
8141,4,3,3,63,54,|21|3||,|2|13||,0,1,6,3,71083,71253,3538,8362
8141,5,3,4,63,13,|21|3||,|12|3||,1,1,9,4,80306,80477,5339,7691
8141,6,3,4,63,44,|21|3||,|3|12||,0,1,9,4,88722,88894,5914,12562
8141,7,3,4,63,22,|21|3||,|13||2|,1,1,12,4,101994,102164,2532,4924
8141,8,3,4,63,46,|21|3||,||13|2|,0,1,12,4,107818,107989,2514,5491
8141,9,3,5,63,11,|21|3||,|123|||,0,1,12,5,115105,115276,6043,10556
8141,10,3,5,63,21,|21|3||,|132|||,0,1,12,5,126459,126633,8790,11670
8141,11,3,5,63,43,|21|3||,|32|1||,0,1,12,5,138881,139047,8991,14345
8141,12,3,5,63,45,|21|3||,|3|1|2|,0,1,12,5,154025,154196,3140,8779
8103,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,36549,36657,8496,10690
8103,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,49118,49159,4778,6060
8103,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,56814,56853,13101,15278
8103,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,74789,74831,10259,12122
8103,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,87926,87967,13050,15979
8103,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,105110,105151,10402,13467
8103,7,3,4,63,22,|21|3||,|13||2|,1,1,21,4,119469,119510,6347,9932
8103,8,3,4,63,46,|21|3||,||13|2|,0,1,21,4,130341,130381,8710,28592
8103,9,3,5,63,11,|21|3||,|123|||,1,1,24,5,161029,161085,30489,35397
8103,10,3,5,63,21,|21|3||,|132|||,0,1,24,5,197357,197397,5914,14069
8103,11,3,5,63,43,|21|3||,|32|1||,1,1,27,5,212412,212468,49071,54525
8103,12,3,5,63,45,|21|3||,|3|1|2|,0,1,27,5,267836,267891,10766,29748
8070,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,37966,38063,12863,15005
8070,2,3,2,63,55,|21|3||,|2|1|3|,0,1,3,2,58447,58504,5529,6758
8070,3,3,3,63,53,|21|3||,|23|1||,1,1,6,3,68920,68975,8380,10556
8070,4,3,3,63,54,|21|3||,|2|13||,0,1,6,3,80727,80767,6428,8316
8070,5,3,4,63,13,|21|3||,|12|3||,1,1,9,4,90159,90199,5923,8869
8070,6,3,4,63,44,|21|3||,|3|12||,0,1,9,4,100671,100711,6638,19772
8070,7,3,4,63,22,|21|3||,|13||2|,1,1,12,4,121950,122005,4718,7653
8070,8,3,4,63,46,|21|3||,||13|2|,0,1,12,4,130502,130542,11485,30620
8070,9,3,5,63,11,|21|3||,|123|||,0,1,12,5,161894,161933,6011,10093
8070,10,3,5,63,21,|21|3||,|132|||,0,1,12,5,172605,172647,7453,12140
8070,11,3,5,63,43,|21|3||,|32|1||,0,1,12,5,185892,185949,11585,16173
8070,12,3,5,63,45,|21|3||,|3|1|2|,1,1,15,5,203036,203092,30812,35739
8072,1,3,2,63,66,|21|3||,||32|1|,0,1,0,2,56020,56195,4969,19136
8072,2,3,2,63,55,|21|3||,|2|1|3|,1,1,3,2,77622,77797,3741,5023
8072,3,3,3,63,53,|21|3||,|23|1||,1,1,6,3,84455,84624,3035,6563
8072,4,3,3,63,54,|21|3||,|2|13||,1,1,9,3,92150,92321,4105,5985
8072,5,3,4,63,13,|21|3||,|12|3||,0,1,9,4,99350,99521,3562,16883
8072,6,3,4,63,44,|21|3||,|3|12||,0,1,9,4,117366,117535,8852,22405
8072,7,3,4,63,22,|21|3||,|13||2|,1,1,12,4,140582,140752,5842,9707
8072,8,3,4,63,46,|21|3||,||13|2|,0,1,12,4,151205,151376,8843,19011
8072,9,3,5,63,11,|21|3||,|123|||,1,1,15,5,171221,171392,20227,23771
8072,10,3,5,63,21,|21|3||,|132|||,1,1,18,5,195773,195946,29128,32769
8072,11,3,5,63,43,|21|3||,|32|1||,0,1,18,5,229412,229587,7910,21046
8072,12,3,5,63,45,|21|3||,|3|1|2|,0,1,18,5,250916,251090,7631,21312
8028,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,30127,30236,17522,19594
8028,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,52369,52424,3135,4784
8028,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,60297,60352,4143,7376
8028,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,69145,69202,4180,6386
8028,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,76913,76953,3294,7158
8028,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,85249,85305,4300,7924
8028,7,3,4,63,22,|21|3||,|13||2|,1,1,21,4,94256,94296,4412,7677
8028,8,3,4,63,46,|21|3||,||13|2|,1,1,24,4,102969,103009,10907,15866
8028,9,3,5,63,11,|21|3||,|123|||,1,1,27,5,120944,121001,6122,10372
8028,10,3,5,63,21,|21|3||,|132|||,1,1,30,5,132272,132328,13371,18340
8028,11,3,5,63,43,|21|3||,|32|1||,0,1,30,5,151559,151616,14744,21638
8028,12,3,5,63,45,|21|3||,|3|1|2|,0,1,30,5,173783,173839,6684,18519
8081,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,51547,51625,7711,9159
8081,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,62717,62774,3052,4630
8081,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,69222,69278,6140,9211
8081,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,79493,79534,3373,6228
8081,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,87214,87270,4444,7955
8081,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,96109,96149,6163,9564
8081,7,3,4,63,22,|21|3||,|13||2|,1,1,21,4,106356,106397,4628,8364
8081,8,3,4,63,46,|21|3||,||13|2|,0,1,21,4,115637,115678,9036,19136
8081,9,3,5,63,11,|21|3||,|123|||,1,1,24,5,135829,135885,6628,11461
8081,10,3,5,63,21,|21|3||,|132|||,0,1,24,5,148252,148310,5268,11859
8081,11,3,5,63,43,|21|3||,|32|1||,1,1,27,5,161477,161533,7708,12996
8081,12,3,5,63,45,|21|3||,|3|1|2|,0,1,27,5,175381,175436,6508,26396
8083,1,3,2,63,66,|21|3||,||32|1|,0,1,0,2,32215,32393,10592,30833
8083,2,3,2,63,55,|21|3||,|2|1|3|,1,1,3,2,67366,67534,16860,18685
8083,3,3,3,63,53,|21|3||,|23|1||,1,1,6,3,88366,88535,8434,12939
8083,4,3,3,63,54,|21|3||,|2|13||,1,1,9,3,103365,103534,5387,7875
8083,5,3,4,63,13,|21|3||,|12|3||,1,1,12,4,113957,114127,4771,9060
8083,6,3,4,63,44,|21|3||,|3|12||,0,1,12,4,124789,124963,30215,38840
8083,7,3,4,63,22,|21|3||,|13||2|,1,1,15,4,165212,165382,5219,8374
8083,8,3,4,63,46,|21|3||,||13|2|,0,1,15,4,174773,174942,10171,15444
8083,9,3,5,63,11,|21|3||,|123|||,1,1,18,5,192117,192286,6637,12141
8083,10,3,5,63,21,|21|3||,|132|||,1,1,21,5,205772,205941,10766,14437
8083,11,3,5,63,43,|21|3||,|32|1||,0,1,21,5,221388,221559,11539,55698
8083,12,3,5,63,45,|21|3||,|3|1|2|,0,1,21,5,283692,283865,9209,32400
8015,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,30392,30547,5753,6962
8015,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,39120,39161,2483,3453
8015,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,43127,43185,3567,5538
8015,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,49904,49961,2963,4243
8015,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,55327,55384,2253,4348
8015,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,60358,60415,2715,7270
8015,7,3,4,63,22,|21|3||,|13||2|,0,1,18,4,68231,68288,3278,5644
8015,8,3,4,63,46,|21|3||,||13|2|,0,1,18,4,74231,74287,2249,7380
8015,9,3,5,63,11,|21|3||,|123|||,0,1,18,5,81966,82023,6412,13466
8015,10,3,5,63,21,|21|3||,|132|||,0,1,18,5,96693,96750,14910,22277
8015,11,3,5,63,43,|21|3||,|32|1||,1,1,21,5,120685,120742,18772,25150
8015,12,3,5,63,45,|21|3||,|3|1|2|,0,1,21,5,146957,147013,31935,38219
8170,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,30823,30927,7760,10018
8170,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,42442,42496,3240,4720
8170,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,48441,48497,3061,5743
8170,4,3,3,63,54,|21|3||,|2|13||,0,1,9,3,57593,57651,6531,8642
8170,5,3,4,63,13,|21|3||,|12|3||,1,1,12,4,68641,68682,6121,9621
8170,6,3,4,63,44,|21|3||,|3|12||,0,1,12,4,79177,79235,19434,29508
8170,7,3,4,63,22,|21|3||,|13||2|,1,1,15,4,109425,109482,5868,9058
8170,8,3,4,63,46,|21|3||,||13|2|,0,1,15,4,119088,119128,4613,7630
8170,9,3,5,63,11,|21|3||,|123|||,1,1,18,5,127312,127354,5789,10099
8170,10,3,5,63,21,|21|3||,|132|||,1,1,21,5,138104,138145,6684,10165
8170,11,3,5,63,43,|21|3||,|32|1||,1,1,24,5,148962,149003,5724,9658
8170,12,3,5,63,45,|21|3||,|3|1|2|,0,1,24,5,159336,159392,5213,11260
8090,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,68160,68337,6575,11918
8090,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,82339,82509,5442,7203
8090,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,90772,90941,7083,9362
8090,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,101275,101445,3290,6002
8090,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,108371,108541,8707,11995
8090,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,121483,121656,7536,15279
8090,7,3,4,63,22,|21|3||,|13||2|,1,1,21,4,138098,138269,5843,14682
8090,8,3,4,63,46,|21|3||,||13|2|,1,1,24,4,154186,154355,9292,15651
8090,9,3,5,63,11,|21|3||,|123|||,1,1,27,5,170666,170836,7523,11365
8090,10,3,5,63,21,|21|3||,|132|||,0,1,27,5,182898,183069,5634,15402
8090,11,3,5,63,43,|21|3||,|32|1||,1,1,30,5,200097,200267,14251,23509
8090,12,3,5,63,45,|21|3||,|3|1|2|,0,1,30,5,224424,224594,6685,22860
8127,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,50099,50207,19093,31371
8127,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,86804,86861,4803,7198
8127,3,3,3,63,53,|21|3||,|23|1||,0,1,6,3,95469,95508,14053,24344
8127,4,3,3,63,54,|21|3||,|2|13||,1,1,9,3,123244,123299,7846,12381
8127,5,3,4,63,13,|21|3||,|12|3||,1,1,12,4,137227,137283,7711,12575
8127,6,3,4,63,44,|21|3||,|3|12||,1,1,15,4,150875,150932,5156,12660
8127,7,3,4,63,22,|21|3||,|13||2|,1,1,18,4,164427,164483,5950,10245
8127,8,3,4,63,46,|21|3||,||13|2|,1,1,21,4,178034,178091,21076,26670
8127,9,3,5,63,11,|21|3||,|123|||,0,1,21,5,205618,205675,18326,38813
8127,10,3,5,63,21,|21|3||,|132|||,1,1,24,5,245473,245529,11046,16814
8127,11,3,5,63,43,|21|3||,|32|1||,0,1,24,5,263024,263081,33789,53067
8127,12,3,5,63,45,|21|3||,|3|1|2|,0,1,24,5,318007,318048,18469,28809
8098,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,50371,50550,8893,12430
8098,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,65136,65305,4994,6619
8098,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,73871,74041,5834,9380
8098,4,3,3,63,54,|21|3||,|2|13||,1,1,12,3,84199,84369,6954,9793
8098,5,3,4,63,13,|21|3||,|12|3||,1,1,15,4,94887,95057,5291,9883
8098,6,3,4,63,44,|21|3||,|3|12||,1,1,18,4,106206,106378,9474,13075
8098,7,3,4,63,22,|21|3||,|13||2|,1,1,21,4,120598,120768,10723,13884
8098,8,3,4,63,46,|21|3||,||13|2|,1,1,24,4,135543,135711,32164,35965
8098,9,3,5,63,11,|21|3||,|123|||,1,1,27,5,173630,173801,20739,25715
8098,10,3,5,63,21,|21|3||,|132|||,1,1,30,5,200365,200536,20691,27435
8098,11,3,5,63,43,|21|3||,|32|1||,1,1,33,5,228677,228847,22155,27844
8098,12,3,5,63,45,|21|3||,|3|1|2|,1,1,36,5,258149,258319,15004,19244
8019,1,3,2,63,66,|21|3||,||32|1|,1,1,3,2,32560,32740,5302,8501
8019,2,3,2,63,55,|21|3||,|2|1|3|,1,1,6,2,42860,43030,6873,8234
8019,3,3,3,63,53,|21|3||,|23|1||,1,1,9,3,52716,52884,3788,7116
8019,4,3,3,63,54,|21|3||,|2|13||,0,1,9,3,61292,61463,4290,7880
8019,5,3,4,63,13,|21|3||,|12|3||,1,1,12,4,70283,70453,5916,10064
8019,6,3,4,63,44,|21|3||,|3|12||,0,1,12,4,81482,81653,6883,16715
8019,7,3,4,63,22,|21|3||,|13||2|,1,1,15,4,99202,99372,6612,9860
8019,8,3,4,63,46,|21|3||,||13|2|,0,1,15,4,110162,110332,6794,11764
8019,9,3,5,63,11,|21|3||,|123|||,1,1,18,5,122857,123028,4124,8733
8019,10,3,5,63,21,|21|3||,|132|||,1,1,21,5,132610,132780,5411,9275
8019,11,3,5,63,43,|21|3||,|32|1||,1,1,24,5,143161,143330,5277,9821
8019,12,3,5,63,45,|21|3||,|3|1|2|,0,1,24,5,153888,154059,2611,8091
