Experiment,Unnamed: 21,Unnamed: 24,Unnamed: 30,cat1,cat2,cat3,correct,date,expName,expTrials.thisIndex,expTrials.thisN,expTrials.thisRepN,expTrials.thisTrialN,frameRate,img1,img2,img3,participant,pracTrials.thisIndex,pracTrials.thisN,pracTrials.thisRepN,pracTrials.thisTrialN,readyTest.keys,readyTest.rt,resp.corr,resp.keys,resp.rt,session,targ,targ_img,word1,word2,word3
thematic,,,,tax,dist,them,right,2018_Nov_12_1532,taxthemexp_tax_img,18.0,10.0,0.0,10.0,59.8340061912,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8094,,,,,,,1.0,right,2.03648686409,2,steak,stim/steak.jpg,ham,remote,grill
thematic,,,,dist,them,tax,down,2018_Nov_12_1532,taxthemexp_tax_img,14.0,11.0,0.0,11.0,59.8340061912,stim/fishhook.jpg,stim/rug.jpg,stim/duster.jpg,8094,,,,,,,1.0,down,1.95143699646,2,vacuum,stim/vacuum.jpg,fishhook,rug,duster
thematic,,,,dist,tax,them,right,2018_Nov_12_1532,taxthemexp_tax_img,16.0,12.0,0.0,12.0,59.8340061912,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8094,,,,,,,1.0,right,2.3844060897799997,2,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,13.0,13.0,0.0,13.0,59.8340061912,stim/binder.jpg,stim/balloon.jpg,stim/purse.jpg,8094,,,,,,,0.0,right,1.68640089035,2,backpack,stim/backpack.jpg,binder,balloon,purse
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,10.0,14.0,0.0,14.0,59.8340061912,stim/lighter.jpg,stim/clock.jpg,stim/lantern.jpg,8094,,,,,,,0.0,right,3.15283107758,2,candle,stim/candle.jpg,lighter,clock,lantern
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,11.0,15.0,0.0,15.0,59.8340061912,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8094,,,,,,,1.0,left,2.85390615463,2,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,7.0,16.0,0.0,16.0,59.8340061912,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8094,,,,,,,1.0,left,1.1682331562000001,2,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,12.0,17.0,0.0,17.0,59.8340061912,stim/cup.jpg,stim/button.jpg,stim/stroller.jpg,8094,,,,,,,0.0,right,1.9517259597799999,2,highchair,stim/highchair.jpg,cup,button,stroller
thematic,,,,dist,tax,them,right,2018_Nov_12_1532,taxthemexp_tax_img,21.0,18.0,0.0,18.0,59.8340061912,stim/lipstick.jpg,stim/radio.jpg,stim/speakers.jpg,8094,,,,,,,1.0,right,12.538928031900001,2,record player,stim/recordplayer.jpg,lipstick,radio,speakers
thematic,,,,dist,tax,them,right,2018_Nov_12_1532,taxthemexp_tax_img,22.0,19.0,0.0,19.0,59.8340061912,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8094,,,,,,,1.0,right,2.28603887558,2,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,9.0,20.0,0.0,20.0,59.8340061912,stim/birdcage.jpg,stim/skates.jpg,stim/butterfly.jpg,8094,,,,,,,1.0,left,2.01731491089,2,parrot,stim/parrot.jpg,bird cage,skates,butterfly
thematic,,,,dist,tax,them,right,2018_Nov_12_1532,taxthemexp_tax_img,19.0,21.0,0.0,21.0,59.8340061912,stim/kayak.jpg,stim/armyguy.jpg,stim/dollhouse.jpg,8094,,,,,,,1.0,right,1.53512597084,2,doll,stim/doll.jpg,kayak,army guy,dollhouse
thematic,,,,them,tax,dist,left,2018_Nov_12_1532,taxthemexp_tax_img,6.0,22.0,0.0,22.0,59.8340061912,stim/cork.jpg,stim/bottleopener.jpg,stim/globe.jpg,8094,,,,,,,1.0,left,2.45177912712,2,corkscrew,stim/corkscrew2.jpg,cork,bottle opener,globe
thematic,,,,them,dist,tax,left,2018_Nov_12_1532,taxthemexp_tax_img,8.0,23.0,0.0,23.0,59.8340061912,stim/cashregister.jpg,stim/lunchbox.jpg,stim/coin.jpg,8094,,,,,,,1.0,left,1.4352769851700002,2,money,stim/money.jpg,cash register,lunchbox,coin
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8130,0.0,0.0,0.0,0.0,,,0.0,down,1.08301997185,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8130,1.0,1.0,0.0,1.0,,,0.0,left,0.65181183815,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8130,3.0,2.0,0.0,2.0,,,1.0,left,1.3674559593200002,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8130,5.0,3.0,0.0,3.0,,,1.0,down,0.968371868134,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8130,2.0,4.0,0.0,4.0,,,1.0,down,0.7993710041050001,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8130,4.0,5.0,0.0,5.0,,,1.0,right,1.1011931896200002,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,,,,,,2018_Nov_28_1445,taxthemexp_tax_img,,,,,59.375428225200004,,,,8130,,,,,space,3.6857750415800004,,,,1,,,,,
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,9.0,0.0,0.0,0.0,59.375428225200004,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8130,,,,,,,1.0,right,1.90176010132,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,,tax,dist,them,left,2018_Nov_28_1445,taxthemexp_tax_img,15.0,1.0,0.0,1.0,59.375428225200004,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8130,,,,,,,1.0,left,0.768197059631,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,12.0,2.0,0.0,2.0,59.375428225200004,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8130,,,,,,,1.0,right,1.1852288246200002,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,5.0,3.0,0.0,3.0,59.375428225200004,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8130,,,,,,,1.0,down,2.38667917252,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,20.0,4.0,0.0,4.0,59.375428225200004,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8130,,,,,,,1.0,left,1.80193209648,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,23.0,5.0,0.0,5.0,59.375428225200004,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8130,,,,,,,0.0,down,1.66735386848,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,3.0,6.0,0.0,6.0,59.375428225200004,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8130,,,,,,,1.0,down,1.5350060463,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,0.0,7.0,0.0,7.0,59.375428225200004,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8130,,,,,,,1.0,left,1.5514178276100001,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,11.0,8.0,0.0,8.0,59.375428225200004,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8130,,,,,,,1.0,left,0.7861928939820001,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,8.0,9.0,0.0,9.0,59.375428225200004,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8130,,,,,,,1.0,right,1.58464503288,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,6.0,10.0,0.0,10.0,59.375428225200004,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8130,,,,,,,1.0,right,1.1857860088299998,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,1.0,11.0,0.0,11.0,59.375428225200004,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8130,,,,,,,0.0,down,1.68457698822,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,,them,tax,dist,down,2018_Nov_28_1445,taxthemexp_tax_img,2.0,12.0,0.0,12.0,59.375428225200004,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8130,,,,,,,1.0,down,1.1162278652200002,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,17.0,13.0,0.0,13.0,59.375428225200004,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8130,,,,,,,1.0,right,0.901425123215,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,21.0,14.0,0.0,14.0,59.375428225200004,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8130,,,,,,,1.0,right,0.9673540592190001,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,16.0,15.0,0.0,15.0,59.375428225200004,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8130,,,,,,,1.0,down,2.00331306458,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,,tax,dist,them,left,2018_Nov_28_1445,taxthemexp_tax_img,19.0,16.0,0.0,16.0,59.375428225200004,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8130,,,,,,,1.0,left,2.00148510933,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,13.0,17.0,0.0,17.0,59.375428225200004,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8130,,,,,,,1.0,left,0.917371034622,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,10.0,18.0,0.0,18.0,59.375428225200004,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8130,,,,,,,1.0,down,1.51858687401,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,,tax,them,dist,left,2018_Nov_28_1445,taxthemexp_tax_img,7.0,19.0,0.0,19.0,59.375428225200004,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8130,,,,,,,1.0,left,1.7674260139500002,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,,them,dist,tax,right,2018_Nov_28_1445,taxthemexp_tax_img,22.0,20.0,0.0,20.0,59.375428225200004,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8130,,,,,,,1.0,right,2.3354308605200003,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,14.0,21.0,0.0,21.0,59.375428225200004,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8130,,,,,,,1.0,down,1.15123915672,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,4.0,22.0,0.0,22.0,59.375428225200004,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8130,,,,,,,0.0,right,3.3840258121499995,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,,dist,tax,them,down,2018_Nov_28_1445,taxthemexp_tax_img,18.0,23.0,0.0,23.0,59.375428225200004,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8130,,,,,,,1.0,down,1.20036101341,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8067,0.0,0.0,0.0,0.0,,,0.0,down,1.98465895653,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8067,4.0,1.0,0.0,1.0,,,0.0,left,1.1184220314,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8067,1.0,2.0,0.0,2.0,,,0.0,left,3.8025441169699996,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8067,5.0,3.0,0.0,3.0,,,1.0,down,3.2027690410600003,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8067,3.0,4.0,0.0,4.0,,,1.0,left,1.16837501526,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8067,2.0,5.0,0.0,5.0,,,1.0,down,0.984353065491,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,,,,,2018_Nov_05_1111,taxthemexp_tax_img,,,,,59.9700314555,,,,8067,,,,,space,5.571285009380001,,,,1,,,,,
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,23.0,0.0,0.0,0.0,59.9700314555,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8067,,,,,,,0.0,down,3.35313105583,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,,them,tax,dist,down,2018_Nov_05_1111,taxthemexp_tax_img,2.0,1.0,0.0,1.0,59.9700314555,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8067,,,,,,,1.0,down,6.320414066310001,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,17.0,2.0,0.0,2.0,59.9700314555,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8067,,,,,,,1.0,right,1.7350950241099998,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,21.0,3.0,0.0,3.0,59.9700314555,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8067,,,,,,,0.0,left,3.00283503532,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,18.0,4.0,0.0,4.0,59.9700314555,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8067,,,,,,,0.0,right,2.15213108063,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,10.0,5.0,0.0,5.0,59.9700314555,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8067,,,,,,,0.0,right,4.53557991982,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,,tax,dist,them,left,2018_Nov_05_1111,taxthemexp_tax_img,19.0,6.0,0.0,6.0,59.9700314555,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8067,,,,,,,1.0,left,6.13774299622,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,0.0,7.0,0.0,7.0,59.9700314555,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8067,,,,,,,1.0,left,5.987376928330001,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,8.0,8.0,0.0,8.0,59.9700314555,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8067,,,,,,,0.0,left,2.0357921123500002,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,22.0,9.0,0.0,9.0,59.9700314555,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8067,,,,,,,0.0,left,3.50360608101,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,4.0,10.0,0.0,10.0,59.9700314555,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8067,,,,,,,1.0,down,6.93681097031,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,3.0,11.0,0.0,11.0,59.9700314555,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8067,,,,,,,0.0,right,4.00261592865,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,14.0,12.0,0.0,12.0,59.9700314555,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8067,,,,,,,0.0,right,7.68699383736,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,5.0,13.0,0.0,13.0,59.9700314555,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8067,,,,,,,0.0,right,1.76755094528,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,9.0,14.0,0.0,14.0,59.9700314555,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8067,,,,,,,0.0,left,6.7879450321200006,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,20.0,15.0,0.0,15.0,59.9700314555,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8067,,,,,,,1.0,left,2.2351341247599996,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,6.0,16.0,0.0,16.0,59.9700314555,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8067,,,,,,,1.0,right,2.0008301734900003,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,,dist,tax,them,down,2018_Nov_05_1111,taxthemexp_tax_img,16.0,17.0,0.0,17.0,59.9700314555,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8067,,,,,,,1.0,down,2.13634800911,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,11.0,18.0,0.0,18.0,59.9700314555,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8067,,,,,,,1.0,left,0.784494161606,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,,them,dist,tax,right,2018_Nov_05_1111,taxthemexp_tax_img,12.0,19.0,0.0,19.0,59.9700314555,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8067,,,,,,,1.0,right,0.967251062393,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,,tax,dist,them,left,2018_Nov_05_1111,taxthemexp_tax_img,15.0,20.0,0.0,20.0,59.9700314555,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8067,,,,,,,1.0,left,1.0685091018700001,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,13.0,21.0,0.0,21.0,59.9700314555,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8067,,,,,,,1.0,left,0.6834819316859999,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,7.0,22.0,0.0,22.0,59.9700314555,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8067,,,,,,,1.0,left,1.8863940238999999,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,,tax,them,dist,left,2018_Nov_05_1111,taxthemexp_tax_img,1.0,23.0,0.0,23.0,59.9700314555,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8067,,,,,,,1.0,left,7.1704311370800005,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,,dist,tax,them,down,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8082,5.0,0.0,0.0,0.0,,,0.0,right,2.95088791847,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,,tax,them,dist,left,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8082,3.0,1.0,0.0,1.0,,,1.0,left,0.835147857666,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,dist,tax,them,down,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8082,2.0,2.0,0.0,2.0,,,1.0,down,1.3012211322799998,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,tax,them,dist,left,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8082,0.0,3.0,0.0,3.0,,,1.0,left,1.4506001472499999,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8082,1.0,4.0,0.0,4.0,,,1.0,right,0.985077142715,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8082,4.0,5.0,0.0,5.0,,,1.0,right,1.1344611644700002,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,,,,,,2018_Nov_08_1331,taxthemexp_tax_img,,,,,59.872013932,,,,8082,,,,,space,5.08737611771,,,,1,,,,,
taxonomic,,,,dist,tax,them,down,2018_Nov_08_1331,taxthemexp_tax_img,5.0,0.0,0.0,0.0,59.872013932,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8082,,,,,,,1.0,down,2.46984505653,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,8.0,1.0,0.0,1.0,59.872013932,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8082,,,,,,,1.0,right,2.15177607536,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,,dist,tax,them,down,2018_Nov_08_1331,taxthemexp_tax_img,4.0,2.0,0.0,2.0,59.872013932,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8082,,,,,,,0.0,right,3.4192831516299997,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,,dist,tax,them,down,2018_Nov_08_1331,taxthemexp_tax_img,18.0,3.0,0.0,3.0,59.872013932,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8082,,,,,,,1.0,down,2.11722183228,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,,tax,dist,them,left,2018_Nov_08_1331,taxthemexp_tax_img,15.0,4.0,0.0,4.0,59.872013932,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8082,,,,,,,1.0,left,3.80167508125,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,,tax,them,dist,left,2018_Nov_08_1331,taxthemexp_tax_img,13.0,5.0,0.0,5.0,59.872013932,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8082,,,,,,,1.0,left,1.6005759239200001,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,,them,tax,dist,down,2018_Nov_08_1331,taxthemexp_tax_img,2.0,6.0,0.0,6.0,59.872013932,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8082,,,,,,,1.0,down,2.3865859508500002,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,9.0,7.0,0.0,7.0,59.872013932,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8082,,,,,,,1.0,right,10.2210431099,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,21.0,8.0,0.0,8.0,59.872013932,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8082,,,,,,,1.0,right,2.61872315407,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,,them,dist,tax,right,2018_Nov_08_1331,taxthemexp_tax_img,17.0,9.0,0.0,9.0,59.872013932,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8082,,,,,,,1.0,right,1.5512812137600003,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
