Subject,Block,StimType,Stimulus,KEY,RESP,Accuracy,RT
8045,SupervisedSparse,nottarget,contr5,n,nottarget,1,0.907
8045,SupervisedSparse,target,test11,x,target,1,0.426
8045,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.574
8045,SupervisedSparse,target,test7,x,target,1,0.41200000000000003
8045,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.64
8045,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.444
8045,SupervisedSparse,target,test9,x,target,1,0.502
8045,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.583
8045,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.589
8045,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.467
8045,SupervisedSparse,target,test10,x,target,1,0.49200000000000005
8045,SupervisedSparse,target,test16,x,target,1,1.094
8045,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.623
8045,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.5539999999999999
8045,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.89
8045,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.6509999999999999
8045,SupervisedSparse,target,test6,x,target,1,0.542
8045,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.9490000000000001
8045,SupervisedSparse,target,test5,x,target,1,0.532
8045,SupervisedSparse,target,test2,x,target,1,0.452
8045,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.46299999999999997
8045,SupervisedSparse,target,test13,x,target,1,0.626
8045,SupervisedSparse,target,test12,x,target,1,0.643
8045,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.423
8045,SupervisedSparse,target,test8,x,target,1,0.499
8045,SupervisedSparse,target,test15,x,target,1,0.498
8045,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.508
8045,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.429
8045,SupervisedSparse,target,test14,x,target,1,0.7440000000000001
8045,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.5760000000000001
8045,SupervisedSparse,target,test1,x,target,1,0.382
8045,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.602
8045,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.519
8045,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.345
8045,SupervisedSparse,nottarget,contr14,x,target,0,0.5770000000000001
8045,SupervisedSparse,target,test3,x,target,1,0.444
8009,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,3.2289999999999996
8009,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,2.6719999999999997
8009,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,1.315
8009,UnsupervisedSparse,target,test6,x,target,1,1.5390000000000001
8009,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,1.235
8009,UnsupervisedSparse,target,test16,x,target,1,1.183
8009,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.813
8009,UnsupervisedSparse,target,test13,x,target,1,1.073
8009,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,1.659
8009,UnsupervisedSparse,target,test5,x,target,1,1.661
8009,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,1.3519999999999999
8009,UnsupervisedSparse,target,test7,x,target,1,1.2229999999999999
8009,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,0.899
8009,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.732
8009,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.988
8009,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,1.986
8009,UnsupervisedSparse,target,test8,x,target,1,1.912
8009,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.9359999999999999
8009,UnsupervisedSparse,target,test3,x,target,1,1.6469999999999998
8009,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,1.3
8009,UnsupervisedSparse,target,test9,x,target,1,0.955
8009,UnsupervisedSparse,target,test2,x,target,1,1.228
8009,UnsupervisedSparse,target,test10,x,target,1,1.517
8009,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.847
8009,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,2.673
8009,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.892
8009,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.86
8009,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,1.087
8009,UnsupervisedSparse,target,test14,x,target,1,1.288
8009,UnsupervisedSparse,target,test11,x,target,1,1.33
8009,UnsupervisedSparse,target,test4,x,target,1,1.266
8009,UnsupervisedSparse,target,test15,x,target,1,1.7409999999999999
8009,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,1.179
8009,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,1.258
8009,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,1.197
8009,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,1.057
8009,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,1.6119999999999999
8009,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,1.008
8009,UnsupervisedSparse,target,test12,x,target,1,1.3090000000000002
8009,UnsupervisedSparse,target,test1,x,target,1,1.581
8009,SupervisedSparse,target,test10,x,target,1,1.9180000000000001
8009,SupervisedSparse,target,test3,x,target,1,1.59
8009,SupervisedSparse,target,test11,x,target,1,2.1319999999999997
8009,SupervisedSparse,nottarget,catch1,n,nottarget,1,1.3230000000000002
8009,SupervisedSparse,target,test5,x,target,1,0.89
8009,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.9940000000000001
8009,SupervisedSparse,target,test7,x,target,1,1.032
8009,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.9640000000000001
8009,SupervisedSparse,nottarget,contr3,n,nottarget,1,1.3780000000000001
8009,SupervisedSparse,nottarget,catch8,n,nottarget,1,1.121
8009,SupervisedSparse,nottarget,contr10,n,nottarget,1,1.055
8009,SupervisedSparse,target,test1,x,target,1,0.9059999999999999
8009,SupervisedSparse,target,test4,x,target,1,0.866
8009,SupervisedSparse,target,test2,x,target,1,1.214
8009,SupervisedSparse,target,test13,x,target,1,1.179
8009,SupervisedSparse,nottarget,contr12,n,nottarget,1,1.015
8009,SupervisedSparse,target,test9,x,target,1,1.3
8009,SupervisedSparse,nottarget,catch5,n,nottarget,1,1.7469999999999999
8009,SupervisedSparse,nottarget,contr5,n,nottarget,1,1.011
8009,SupervisedSparse,nottarget,contr15,n,nottarget,1,1.318
8009,SupervisedSparse,nottarget,catch2,n,nottarget,1,1.048
8009,SupervisedSparse,target,test16,x,target,1,0.858
8009,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.996
8009,SupervisedSparse,nottarget,catch3,n,nottarget,1,1.0490000000000002
8009,SupervisedSparse,target,test6,x,target,1,1.067
8009,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.95
8009,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.892
8009,SupervisedSparse,target,test15,x,target,1,1.0390000000000001
8009,SupervisedSparse,nottarget,contr13,n,nottarget,1,1.123
8009,SupervisedSparse,nottarget,contr7,n,nottarget,1,1.018
8009,SupervisedSparse,target,test8,x,target,1,0.919
8009,SupervisedSparse,nottarget,catch6,n,nottarget,1,1.062
8009,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.8809999999999999
8009,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.8029999999999999
8009,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.929
8009,SupervisedSparse,target,test14,x,target,1,0.8079999999999999
8009,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.875
8009,SupervisedSparse,nottarget,contr1,n,nottarget,1,2.302
8009,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.965
8009,SupervisedSparse,target,test12,x,target,1,0.948
8009,UnsupervisedDense,target,test13,x,target,1,2.521
8009,UnsupervisedDense,target,test11,x,target,1,2.467
8009,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.981
8009,UnsupervisedDense,nottarget,catch4,n,nottarget,1,1.139
8009,UnsupervisedDense,nottarget,contr2,n,nottarget,1,1.618
8009,UnsupervisedDense,nottarget,contr13,n,nottarget,1,1.03
8009,UnsupervisedDense,nottarget,contr7,n,nottarget,1,2.585
8009,UnsupervisedDense,target,test9,x,target,1,1.285
8009,UnsupervisedDense,target,test14,x,target,1,3.67
8009,UnsupervisedDense,nottarget,contr8,n,nottarget,1,1.256
8009,UnsupervisedDense,target,test5,x,target,1,1.147
8009,UnsupervisedDense,nottarget,contr5,n,nottarget,1,1.081
8009,UnsupervisedDense,target,test6,x,target,1,2.467
8009,UnsupervisedDense,target,test12,x,target,1,2.068
8009,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.797
8009,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.835
8009,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.799
8009,UnsupervisedDense,target,test3,x,target,1,1.8259999999999998
8009,UnsupervisedDense,target,test4,x,target,1,1.375
8009,UnsupervisedDense,target,test16,x,target,1,1.9709999999999999
8009,UnsupervisedDense,target,test1,x,target,1,1.4969999999999999
8009,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.769
8009,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.6559999999999999
8009,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.546
8009,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.8340000000000001
8009,UnsupervisedDense,nottarget,contr6,n,nottarget,1,1.149
8009,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.6509999999999999
8009,UnsupervisedDense,target,test2,x,target,1,1.63
8009,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.568
8009,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.831
8009,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.9620000000000001
8009,UnsupervisedDense,target,test8,x,target,1,1.104
8009,UnsupervisedDense,nottarget,contr14,n,nottarget,1,1.105
8009,UnsupervisedDense,target,test10,x,target,1,1.064
8009,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.875
8009,UnsupervisedDense,target,test7,x,target,1,0.9309999999999999
8009,UnsupervisedDense,target,test15,x,target,1,1.268
8009,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.9740000000000001
8009,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.747
8009,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.65
8009,SupervisedDense,nottarget,catch2,n,nottarget,1,1.3840000000000001
8009,SupervisedDense,target,test4,x,target,1,1.828
8009,SupervisedDense,target,test15,x,target,1,1.76
8009,SupervisedDense,nottarget,contr12,n,nottarget,1,1.03
8009,SupervisedDense,nottarget,contr7,n,nottarget,1,0.851
8009,SupervisedDense,nottarget,contr3,n,nottarget,1,0.828
8009,SupervisedDense,nottarget,catch5,n,nottarget,1,1.5530000000000002
8009,SupervisedDense,target,test9,x,target,1,1.742
8009,SupervisedDense,nottarget,contr10,n,nottarget,1,1.1340000000000001
8009,SupervisedDense,target,test6,x,target,1,1.349
8009,SupervisedDense,nottarget,catch7,n,nottarget,1,2.356
8009,SupervisedDense,target,test13,x,target,1,1.556
8009,SupervisedDense,nottarget,contr4,n,nottarget,1,1.09
8009,SupervisedDense,target,test2,x,target,1,1.579
8009,SupervisedDense,nottarget,catch1,n,nottarget,1,0.8420000000000001
8009,SupervisedDense,nottarget,catch4,n,nottarget,1,0.53
8009,SupervisedDense,nottarget,contr13,n,nottarget,1,0.635
8009,SupervisedDense,nottarget,contr2,n,nottarget,1,0.503
8009,SupervisedDense,nottarget,contr8,n,nottarget,1,0.375
8009,SupervisedDense,target,test8,x,target,1,0.7659999999999999
8009,SupervisedDense,target,test1,x,target,1,1.156
8009,SupervisedDense,nottarget,contr16,n,nottarget,1,0.762
8009,SupervisedDense,nottarget,contr5,n,nottarget,1,0.8009999999999999
8009,SupervisedDense,target,test10,x,target,1,1.423
8009,SupervisedDense,nottarget,catch3,n,nottarget,1,0.882
8009,SupervisedDense,nottarget,catch6,n,nottarget,1,0.82
8009,SupervisedDense,target,test5,x,target,1,0.912
8009,SupervisedDense,target,test7,x,target,1,2.425
8009,SupervisedDense,target,test12,x,target,1,1.204
8009,SupervisedDense,nottarget,contr1,n,nottarget,1,0.88
8009,SupervisedDense,nottarget,contr15,n,nottarget,1,0.7040000000000001
8009,SupervisedDense,target,test11,x,target,1,0.866
8009,SupervisedDense,nottarget,contr6,n,nottarget,1,2.533
8009,SupervisedDense,target,test14,x,target,1,0.988
8009,SupervisedDense,target,test3,x,target,1,0.8809999999999999
8009,SupervisedDense,nottarget,contr14,n,nottarget,1,0.6509999999999999
8009,SupervisedDense,nottarget,contr9,n,nottarget,1,0.518
8009,SupervisedDense,nottarget,contr11,n,nottarget,1,0.7020000000000001
8009,SupervisedDense,nottarget,catch8,n,nottarget,1,0.64
8009,SupervisedDense,target,test16,x,target,1,1.89
8070,SupervisedDense,target,test11,x,target,1,2.553
8070,SupervisedDense,target,test15,x,target,1,2.8310000000000004
8070,SupervisedDense,target,test2,x,target,1,0.858
8070,SupervisedDense,nottarget,catch8,n,nottarget,1,1.9480000000000002
8070,SupervisedDense,nottarget,contr2,n,nottarget,1,0.996
8070,SupervisedDense,target,test3,x,target,1,0.816
8070,SupervisedDense,nottarget,catch1,n,nottarget,1,0.589
8070,SupervisedDense,nottarget,contr16,n,nottarget,1,0.778
8070,SupervisedDense,target,test12,x,target,1,0.769
8070,SupervisedDense,target,test5,x,target,1,0.575
8070,SupervisedDense,nottarget,catch4,n,nottarget,1,0.5329999999999999
8070,SupervisedDense,nottarget,catch7,n,nottarget,1,1.485
8070,SupervisedDense,target,test4,x,target,1,1.119
8070,SupervisedDense,nottarget,contr10,n,nottarget,1,0.5429999999999999
8070,SupervisedDense,nottarget,contr9,n,nottarget,1,0.584
8070,SupervisedDense,nottarget,catch2,n,nottarget,1,0.708
8070,SupervisedDense,nottarget,contr1,n,nottarget,1,0.885
8070,SupervisedDense,nottarget,contr15,n,nottarget,1,0.44
8070,SupervisedDense,nottarget,contr8,n,nottarget,1,0.602
8070,SupervisedDense,nottarget,contr4,n,nottarget,1,0.424
8070,SupervisedDense,nottarget,contr12,n,nottarget,1,0.524
8070,SupervisedDense,target,test6,x,target,1,0.674
8070,SupervisedDense,nottarget,contr6,n,nottarget,1,2.365
8070,SupervisedDense,nottarget,contr11,n,nottarget,1,0.45899999999999996
8070,SupervisedDense,nottarget,contr14,n,nottarget,1,0.607
8070,SupervisedDense,target,test13,x,target,1,0.603
8070,SupervisedDense,nottarget,catch5,n,nottarget,1,0.48
8070,SupervisedDense,target,test10,x,target,1,0.61
8070,SupervisedDense,target,test9,x,target,1,0.568
8070,SupervisedDense,nottarget,catch6,n,nottarget,1,0.502
8070,SupervisedDense,target,test8,x,target,1,0.823
8070,SupervisedDense,nottarget,contr3,n,nottarget,1,0.563
8070,SupervisedDense,target,test16,x,target,1,0.5770000000000001
8070,SupervisedDense,nottarget,catch3,n,nottarget,1,0.519
8070,SupervisedDense,target,test7,x,target,1,0.552
8070,SupervisedDense,nottarget,contr13,n,nottarget,1,0.513
8070,SupervisedDense,target,test1,x,target,1,0.537
8070,SupervisedDense,target,test14,x,target,1,0.705
8070,SupervisedDense,nottarget,contr5,n,nottarget,1,1.218
8070,SupervisedDense,nottarget,contr7,n,nottarget,1,0.63
8070,UnsupervisedSparse,target,test3,x,target,1,1.579
8070,UnsupervisedSparse,nottarget,contr12,x,target,0,1.65
8070,UnsupervisedSparse,target,test6,x,target,1,1.469
8070,UnsupervisedSparse,target,test5,x,target,1,0.456
8070,UnsupervisedSparse,target,test13,n,nottarget,0,0.425
8070,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,1.022
8070,UnsupervisedSparse,nottarget,contr6,x,target,0,1.0270000000000001
8070,UnsupervisedSparse,target,test15,n,nottarget,0,0.606
8070,UnsupervisedSparse,nottarget,contr5,x,target,0,0.38
8070,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.634
8070,UnsupervisedSparse,target,test11,x,target,1,0.564
8070,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.556
8070,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.74
8070,UnsupervisedSparse,target,test4,n,nottarget,0,1.21
8070,UnsupervisedSparse,target,test14,x,target,1,0.415
8070,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.716
8070,UnsupervisedSparse,nottarget,contr13,x,target,0,0.94
8070,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.86
8070,UnsupervisedSparse,nottarget,contr8,x,target,0,0.429
8070,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.594
8070,UnsupervisedSparse,target,test16,n,nottarget,0,0.696
8070,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.545
8070,UnsupervisedSparse,target,test10,x,target,1,3.24
8070,UnsupervisedSparse,target,test2,x,target,1,0.371
8070,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.547
8070,UnsupervisedSparse,nottarget,contr3,x,target,0,0.627
8070,UnsupervisedSparse,nottarget,contr10,x,target,0,0.43700000000000006
8070,UnsupervisedSparse,nottarget,contr9,x,target,0,0.609
8070,UnsupervisedSparse,target,test12,x,target,1,0.647
8070,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.7609999999999999
8070,UnsupervisedSparse,target,test1,x,target,1,1.5290000000000001
8070,UnsupervisedSparse,nottarget,contr16,x,target,0,0.584
8070,UnsupervisedSparse,target,test7,x,target,1,0.511
8070,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.504
8070,UnsupervisedSparse,target,test8,x,target,1,0.53
8070,UnsupervisedSparse,nottarget,contr7,x,target,0,0.7290000000000001
8070,UnsupervisedSparse,nottarget,contr15,x,target,0,0.657
8070,UnsupervisedSparse,nottarget,contr14,x,target,0,0.451
8070,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.622
8070,UnsupervisedSparse,target,test9,x,target,1,0.94
8070,UnsupervisedDense,target,test14,x,target,1,0.997
8070,UnsupervisedDense,target,test9,x,target,1,0.523
8070,UnsupervisedDense,target,test13,x,target,1,0.547
8070,UnsupervisedDense,nottarget,contr2,n,nottarget,1,1.001
8070,UnsupervisedDense,target,test2,x,target,1,1.199
8070,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.564
8070,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.546
8070,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.841
8070,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.5489999999999999
8070,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.826
8070,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.536
8070,UnsupervisedDense,target,test4,x,target,1,0.574
8070,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.9
8070,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.47600000000000003
8070,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.414
8070,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.812
8070,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.496
8070,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.45
8070,UnsupervisedDense,target,test7,x,target,1,0.556
8070,UnsupervisedDense,target,test16,x,target,1,0.531
8070,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.693
8070,UnsupervisedDense,target,test6,x,target,1,0.725
8070,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.47700000000000004
8070,UnsupervisedDense,target,test1,x,target,1,1.319
8070,UnsupervisedDense,target,test11,x,target,1,0.526
8070,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.526
8070,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.5660000000000001
8070,UnsupervisedDense,target,test12,x,target,1,0.596
8070,UnsupervisedDense,nottarget,catch7,n,nottarget,1,1.714
8070,UnsupervisedDense,nottarget,contr3,n,nottarget,1,1.9380000000000002
8070,UnsupervisedDense,target,test10,x,target,1,0.545
8070,UnsupervisedDense,target,test3,x,target,1,0.696
8070,UnsupervisedDense,target,test15,x,target,1,0.49
8070,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.907
8070,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.466
8070,UnsupervisedDense,target,test8,x,target,1,1.069
8070,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.616
8070,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.532
8070,UnsupervisedDense,target,test5,x,target,1,0.644
8070,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.743
8070,SupervisedSparse,nottarget,contr2,n,nottarget,1,2.334
8070,SupervisedSparse,target,test4,x,target,1,2.181
8070,SupervisedSparse,target,test1,x,target,1,0.506
8070,SupervisedSparse,target,test16,x,target,1,0.563
8070,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.785
8070,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.617
8070,SupervisedSparse,target,test12,x,target,1,0.94
8070,SupervisedSparse,target,test7,x,target,1,0.628
8070,SupervisedSparse,target,test3,x,target,1,0.711
8070,SupervisedSparse,target,test6,x,target,1,1.952
