Experiment,Unnamed: 24,Unnamed: 30,cat1,cat2,cat3,correct,date,expName,expTrials.thisIndex,expTrials.thisN,expTrials.thisRepN,expTrials.thisTrialN,frameRate,img1,img2,img3,participant,pracTrials.thisIndex,pracTrials.thisN,pracTrials.thisRepN,pracTrials.thisTrialN,readyTest.keys,readyTest.rt,resp.corr,resp.keys,resp.rt,session,targ,targ_img,word1,word2,word3
taxonomic,,,them,dist,tax,right,2018_Oct_23_1205,taxthemexp_tax_img,9.0,17.0,0.0,17.0,60.1655652413,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8032,,,,,,,0.0,left,0.768316030502,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,them,dist,tax,right,2018_Oct_23_1205,taxthemexp_tax_img,8.0,18.0,0.0,18.0,60.1655652413,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8032,,,,,,,1.0,right,0.851020097733,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,tax,them,dist,left,2018_Oct_23_1205,taxthemexp_tax_img,13.0,19.0,0.0,19.0,60.1655652413,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8032,,,,,,,1.0,left,0.35120511055,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,tax,dist,them,left,2018_Oct_23_1205,taxthemexp_tax_img,19.0,20.0,0.0,20.0,60.1655652413,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8032,,,,,,,1.0,left,1.26869392395,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,dist,tax,them,down,2018_Oct_23_1205,taxthemexp_tax_img,16.0,21.0,0.0,21.0,60.1655652413,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8032,,,,,,,1.0,down,0.350990056992,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,dist,tax,them,down,2018_Oct_23_1205,taxthemexp_tax_img,18.0,22.0,0.0,22.0,60.1655652413,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8032,,,,,,,1.0,down,0.40186119079599997,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,tax,them,dist,left,2018_Oct_23_1205,taxthemexp_tax_img,20.0,23.0,0.0,23.0,60.1655652413,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8032,,,,,,,1.0,left,1.78609609604,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8033,0.0,0.0,0.0,0.0,,,1.0,left,2.08493089676,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8033,1.0,1.0,0.0,1.0,,,1.0,right,0.884672164917,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8033,4.0,2.0,0.0,2.0,,,0.0,left,1.7698860168500001,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8033,2.0,3.0,0.0,3.0,,,0.0,right,1.48484683037,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8033,5.0,4.0,0.0,4.0,,,1.0,down,1.3668699264500002,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8033,3.0,5.0,0.0,5.0,,,0.0,down,1.6184949874899999,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,,,,2018_Oct_23_1417,taxthemexp_tax_img,,,,,59.973204187200004,,,,8033,,,,,space,5.10487794876,,,,1,,,,,
taxonomic,,,them,tax,dist,down,2018_Oct_23_1417,taxthemexp_tax_img,2.0,0.0,0.0,0.0,59.973204187200004,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8033,,,,,,,1.0,down,1.10085320473,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,5.0,1.0,0.0,1.0,59.973204187200004,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8033,,,,,,,0.0,right,1.68655490875,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,23.0,2.0,0.0,2.0,59.973204187200004,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8033,,,,,,,0.0,left,4.06993603706,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,17.0,3.0,0.0,3.0,59.973204187200004,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8033,,,,,,,1.0,right,0.868067979813,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,13.0,4.0,0.0,4.0,59.973204187200004,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8033,,,,,,,1.0,left,0.9683110713959999,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,1.0,5.0,0.0,5.0,59.973204187200004,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8033,,,,,,,0.0,right,5.2195038795499995,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,21.0,6.0,0.0,6.0,59.973204187200004,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8033,,,,,,,1.0,right,1.7853059768700001,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,20.0,7.0,0.0,7.0,59.973204187200004,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8033,,,,,,,1.0,left,2.75255489349,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,0.0,8.0,0.0,8.0,59.973204187200004,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8033,,,,,,,1.0,left,1.5855040550200001,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,10.0,9.0,0.0,9.0,59.973204187200004,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8033,,,,,,,0.0,right,1.46726703644,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,22.0,10.0,0.0,10.0,59.973204187200004,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8033,,,,,,,1.0,right,2.2031300067900004,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,7.0,11.0,0.0,11.0,59.973204187200004,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8033,,,,,,,1.0,left,2.20165896416,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,6.0,12.0,0.0,12.0,59.973204187200004,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8033,,,,,,,1.0,right,1.08367395401,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,16.0,13.0,0.0,13.0,59.973204187200004,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8033,,,,,,,1.0,down,1.20161294937,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,tax,dist,them,left,2018_Oct_23_1417,taxthemexp_tax_img,15.0,14.0,0.0,14.0,59.973204187200004,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8033,,,,,,,1.0,left,3.33560180664,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,18.0,15.0,0.0,15.0,59.973204187200004,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8033,,,,,,,1.0,down,1.1851010322600002,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,4.0,16.0,0.0,16.0,59.973204187200004,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8033,,,,,,,0.0,right,1.87017512321,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,3.0,17.0,0.0,17.0,59.973204187200004,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8033,,,,,,,1.0,down,1.60099506378,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,tax,dist,them,left,2018_Oct_23_1417,taxthemexp_tax_img,19.0,18.0,0.0,18.0,59.973204187200004,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8033,,,,,,,1.0,left,3.2859940528900005,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,12.0,19.0,0.0,19.0,59.973204187200004,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8033,,,,,,,1.0,right,0.803423166275,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,dist,tax,them,down,2018_Oct_23_1417,taxthemexp_tax_img,14.0,20.0,0.0,20.0,59.973204187200004,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8033,,,,,,,0.0,right,0.7513659000399999,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,9.0,21.0,0.0,21.0,59.973204187200004,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8033,,,,,,,1.0,right,1.1699709892299999,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,tax,them,dist,left,2018_Oct_23_1417,taxthemexp_tax_img,11.0,22.0,0.0,22.0,59.973204187200004,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8033,,,,,,,1.0,left,0.8683648109440001,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,them,dist,tax,right,2018_Oct_23_1417,taxthemexp_tax_img,8.0,23.0,0.0,23.0,59.973204187200004,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8033,,,,,,,1.0,right,1.30286502838,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8027,1.0,0.0,0.0,0.0,,,0.0,left,1.3022630214700002,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8027,0.0,1.0,0.0,1.0,,,0.0,down,3.0857050418900003,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8027,3.0,2.0,0.0,2.0,,,0.0,down,0.834535121918,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8027,5.0,3.0,0.0,3.0,,,0.0,right,1.70046401024,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8027,4.0,4.0,0.0,4.0,,,0.0,left,2.18600606918,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8027,2.0,5.0,0.0,5.0,,,0.0,right,1.76745820045,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,,,,2018_Oct_22_1227,taxthemexp_tax_img,,,,,59.944833027,,,,8027,,,,,space,7.3202359676399995,,,,1,,,,,
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,18.0,0.0,0.0,0.0,59.944833027,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8027,,,,,,,0.0,right,1.81954813004,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,16.0,1.0,0.0,1.0,59.944833027,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8027,,,,,,,1.0,down,1.10197615623,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,9.0,2.0,0.0,2.0,59.944833027,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8027,,,,,,,0.0,left,2.8191788196599994,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,them,tax,dist,down,2018_Oct_22_1227,taxthemexp_tax_img,2.0,3.0,0.0,3.0,59.944833027,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8027,,,,,,,0.0,left,1.56904506683,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,8.0,4.0,0.0,4.0,59.944833027,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8027,,,,,,,0.0,left,1.6512060165399998,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,6.0,5.0,0.0,5.0,59.944833027,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8027,,,,,,,1.0,right,0.970405817032,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,10.0,6.0,0.0,6.0,59.944833027,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8027,,,,,,,1.0,down,2.85350108147,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,17.0,7.0,0.0,7.0,59.944833027,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8027,,,,,,,1.0,right,1.28521299362,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,5.0,8.0,0.0,8.0,59.944833027,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8027,,,,,,,1.0,down,1.03626680374,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,tax,dist,them,left,2018_Oct_22_1227,taxthemexp_tax_img,19.0,9.0,0.0,9.0,59.944833027,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8027,,,,,,,1.0,left,1.20184707642,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,0.0,10.0,0.0,10.0,59.944833027,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8027,,,,,,,1.0,left,1.2366812229200002,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,4.0,11.0,0.0,11.0,59.944833027,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8027,,,,,,,0.0,right,1.5339329242700002,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,11.0,12.0,0.0,12.0,59.944833027,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8027,,,,,,,1.0,left,0.9837279319760001,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,22.0,13.0,0.0,13.0,59.944833027,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8027,,,,,,,1.0,right,0.8677911758419999,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,tax,dist,them,left,2018_Oct_22_1227,taxthemexp_tax_img,15.0,14.0,0.0,14.0,59.944833027,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8027,,,,,,,1.0,left,1.01767110825,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,20.0,15.0,0.0,15.0,59.944833027,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8027,,,,,,,1.0,left,1.7172100544,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,14.0,16.0,0.0,16.0,59.944833027,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8027,,,,,,,1.0,down,1.31854081154,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,12.0,17.0,0.0,17.0,59.944833027,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8027,,,,,,,1.0,right,2.6187529563900003,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,13.0,18.0,0.0,18.0,59.944833027,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8027,,,,,,,1.0,left,1.6364021301299998,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,23.0,19.0,0.0,19.0,59.944833027,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8027,,,,,,,1.0,right,2.0007269382499997,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,1.0,20.0,0.0,20.0,59.944833027,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8027,,,,,,,0.0,down,2.30114603043,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,them,dist,tax,right,2018_Oct_22_1227,taxthemexp_tax_img,21.0,21.0,0.0,21.0,59.944833027,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8027,,,,,,,1.0,right,1.45259404182,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,tax,them,dist,left,2018_Oct_22_1227,taxthemexp_tax_img,7.0,22.0,0.0,22.0,59.944833027,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8027,,,,,,,1.0,left,2.0179860591900005,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,dist,tax,them,down,2018_Oct_22_1227,taxthemexp_tax_img,3.0,23.0,0.0,23.0,59.944833027,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8027,,,,,,,1.0,down,1.08443307877,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8011,5.0,0.0,0.0,0.0,,,1.0,down,4.80309605598,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8011,3.0,1.0,0.0,1.0,,,1.0,left,2.1685519218400002,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8011,4.0,2.0,0.0,2.0,,,1.0,right,1.28366708755,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8011,1.0,3.0,0.0,3.0,,,1.0,right,1.21827101707,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8011,0.0,4.0,0.0,4.0,,,1.0,left,0.9494509696960001,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8011,2.0,5.0,0.0,5.0,,,1.0,down,2.3533289432499997,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,,,,2018_Oct_15_1346,taxthemexp_tax_img,,,,,60.078867493699995,,,,8011,,,,,space,1.76936221123,,,,1,,,,,
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,18.0,0.0,0.0,0.0,60.078867493699995,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8011,,,,,,,1.0,down,2.00154304504,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,8.0,1.0,0.0,1.0,60.078867493699995,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8011,,,,,,,1.0,right,1.80208110809,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,them,tax,dist,down,2018_Oct_15_1346,taxthemexp_tax_img,2.0,2.0,0.0,2.0,60.078867493699995,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8011,,,,,,,1.0,down,0.984855890274,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,23.0,3.0,0.0,3.0,60.078867493699995,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8011,,,,,,,1.0,right,2.26971411705,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,12.0,4.0,0.0,4.0,60.078867493699995,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8011,,,,,,,0.0,left,1.48464584351,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,1.0,5.0,0.0,5.0,60.078867493699995,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8011,,,,,,,1.0,left,3.01753997803,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,11.0,6.0,0.0,6.0,60.078867493699995,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8011,,,,,,,1.0,left,1.18586015701,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,13.0,7.0,0.0,7.0,60.078867493699995,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8011,,,,,,,1.0,left,0.8672552108759999,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,tax,dist,them,left,2018_Oct_15_1346,taxthemexp_tax_img,15.0,8.0,0.0,8.0,60.078867493699995,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8011,,,,,,,1.0,left,1.26951599121,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,5.0,9.0,0.0,9.0,60.078867493699995,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8011,,,,,,,1.0,down,1.75156712532,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,22.0,10.0,0.0,10.0,60.078867493699995,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8011,,,,,,,1.0,right,1.96742796898,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,10.0,11.0,0.0,11.0,60.078867493699995,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8011,,,,,,,1.0,down,2.21911597252,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,them,dist,tax,right,2018_Oct_15_1346,taxthemexp_tax_img,21.0,12.0,0.0,12.0,60.078867493699995,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8011,,,,,,,1.0,right,1.53473091125,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,14.0,13.0,0.0,13.0,60.078867493699995,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8011,,,,,,,1.0,down,1.06727719307,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,0.0,14.0,0.0,14.0,60.078867493699995,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8011,,,,,,,1.0,left,1.58633494377,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,dist,tax,them,down,2018_Oct_15_1346,taxthemexp_tax_img,16.0,15.0,0.0,15.0,60.078867493699995,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8011,,,,,,,1.0,down,1.55205106735,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,tax,them,dist,left,2018_Oct_15_1346,taxthemexp_tax_img,20.0,16.0,0.0,16.0,60.078867493699995,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8011,,,,,,,1.0,left,2.15076208115,1,printer,stim/printer.jpg,shredder,desk,wheelchair
